job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
string_eq_ignore_case,TRUE,6,3966,1.71,1.13,0.00,0.00,0.00,0.55,1.76
priority_queue_clean_up,TRUE,6,27,0.03,0.01,0.00,0.00,0.00,0.05
ring_buffer_clean_up,TRUE,5,22,0.03,0.01,0.00,0.00,0.00,0.00,0.05
string_eq,TRUE,6,1280,2.66,2.48,0.00,0.00,0.00,0.15,2.68
ring_buffer_init,TRUE,5,53,0.04,0.02,0.00,0.00,0.00,0.01,0.06
string_eq_byte_cursor,TRUE,5,953,2.53,2.42,0.00,0.00,0.00,0.08,2.56
priority_queue_init_static,TRUE,12,50,0.41,0.40,0.00,0.00,0.00,0.00,0.43
priority_queue_size,TRUE,6,216,1.06,1.03,0.00,0.00,0.00,0.01,1.09
string_eq_byte_buf,TRUE,6,972,2.79,2.68,0.00,0.00,0.00,0.08,2.82
priority_queue_capacity,TRUE,6,214,0.95,0.93,0.00,0.00,0.00,0.01,0.99
string_compare,TRUE,6,1347,2.92,2.73,0.00,0.00,0.00,0.17,2.95
priority_queue_init_dynamic,TRUE,5,76,0.77,0.75,0.00,0.00,0.00,0.00,0.80
byte_buf_eq2,TRUE,6,727,0.44,0.34,0.01,0.00,0.00,0.07,0.47
priority_queue_top,TRUE,6,218,1.11,1.08,0.00,0.00,0.00,0.01,1.16
string_eq_byte_cursor_ignore_case,TRUE,5,3511,3.72,3.47,0.00,0.00,0.00,0.22,3.76
string_eq_c_str_ignore_case,TRUE,6,3988,4.06,3.25,0.00,0.00,0.00,0.78,4.09
hash_table_remove,TRUE,5,2538,7.04,5.28,0.01,0.01,0.00,1.71,7.11
hash_table_foreach,TRUE,5,1028,7.64,6.68,0.03,0.02,0.00,0.88,7.76
priority_queue_s_sift_either,TRUE,6,1964,2.63,2.40,0.02,0.00,0.00,0.20,2.70
hash_table_create,TRUE,6,3617,9.80,6.93,0.02,0.02,0.00,2.79,9.91
priority_queue_s_remove_node,TRUE,6,2250,3.97,3.49,0.02,0.00,0.00,0.43,4.03
priority_queue_s_sift_down,TRUE,6,5261,3.69,2.79,0.05,0.01,0.00,0.86,3.81
hash_table_put,TRUE,6,3456,10.30,7.81,0.02,0.02,0.00,2.42,10.40
priority_queue_remove,TRUE,7,252,3.32,3.26,0.02,0.00,0.00,0.03,3.39
array_list_swap,TRUE,5,445,16.93,16.87,0.00,0.00,0.00,0.03,16.95
