job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
priority_queue_top,TRUE,6,222,1.08,1.06,0.00,0.00,0.00,0.01,1.12
byte_buf_eq2,TRUE,6,735,0.47,0.35,0.01,0.00,0.00,0.07,0.51
priority_queue_init_dynamic,TRUE,5,76,0.75,0.74,0.00,0.00,0.00,0.00,0.78
string_eq_byte_cursor_ignore_case,TRUE,5,3268,4.03,3.73,0.00,0.00,0.00,0.19,4.06
byte_buf_init_copy,TRUE,5,1075,12.92,12.70,0.00,0.00,0.00,0.07,12.94
linked_list_back,TRUE,4,394,11.43,11.34,0.00,0.00,0.00,0.02,11.46
string_eq_c_str_ignore_case,TRUE,6,3652,8.60,7.86,0.00,0.00,0.00,0.63,8.64
linked_list_end,TRUE,4,385,13.40,13.32,0.00,0.00,0.00,0.02,13.44
priority_queue_pop,TRUE,7,241,5.45,5.36,0.02,0.00,0.00,0.02,5.52
hash_table_init_bounded,TRUE,5,1894,15.21,14.88,0.00,0.00,0.00,0.19,15.24
priority_queue_remove,TRUE,7,281,5.91,5.81,0.02,0.00,0.00,0.02,5.99
string_new_from_array,FALSE,6,451,12.10,12.05,0.00,0.00,0.00,0.01,12.12
linked_list_swap_contents,TRUE,4,1789,13.23,12.18,0.06,0.01,0.00,0.33,13.38
string_eq_ignore_case,TRUE,6,3461,13.77,13.19,0.00,0.00,0.00,0.44,13.81
hash_iter_delete,TRUE,5,1812,23.16,22.38,0.01,0.00,0.00,0.63,23.21
ring_buffer_buf_belongs_to_pool,TRUE,6,227,16.37,16.24,0.00,0.00,0.00,0.02,16.42
ring_buffer_release,TRUE,6,209,19.11,18.94,0.00,0.00,0.00,0.02,19.15
string_new_from_string,FALSE,6,668,28.85,28.77,0.00,0.00,0.00,0.03,28.88
ring_buffer_acquire,TRUE,6,446,40.93,40.68,0.01,0.00,0.00,0.03,41.00
priority_queue_s_sift_down,TRUE,6,3718,44.48,41.39,0.14,0.03,0.00,1.23,44.78
ring_buffer_acquire_up_to,TRUE,6,430,47.15,46.90,0.01,0.00,0.00,0.03,47.21
hash_table_eq,TRUE,6,10605,56.98,23.93,1.07,0.61,0.00,32.00,58.90
array_list_pop_front_n,TRUE,5,335,68.75,68.60,0.00,0.00,0.00,0.02,68.77
priority_queue_s_sift_either,TRUE,6,1242,54.23,53.52,0.02,0.00,0.00,0.10,54.32
priority_queue_s_sift_up,TRUE,6,3739,87.66,84.89,0.13,0.03,0.00,1.25,87.93
byte_buf_write_from_whole_string,TRUE,6,1386,114.07,113.68,0.00,0.00,0.00,0.08,114.10
priority_queue_push_ref,TRUE,10,2239,305.09,304.28,0.01,0.00,0.00,0.12,305.15
hash_table_foreach,TRUE,5,3416,318.70,317.21,0.03,0.02,0.00,1.05,318.82
priority_queue_push,TRUE,10,2226,337.94,337.11,0.01,0.00,0.00,0.12,338.00
array_list_swap,TRUE,5,1427,592.44,592.28,0.00,0.00,0.00,0.07,592.47
