job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
hash_iter_delete,TRUE,5,1812,1.91,1.15,0.01,0.00,0.00,0.62,1.97
linked_list_prev,TRUE,4,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01
linked_list_next,TRUE,4,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01
linked_list_node_reset,TRUE,4,93,0.00,0.00,0.00,0.00,0.00,0.00,0.01
hash_iter_begin,TRUE,5,1195,2.49,1.95,0.01,0.00,0.00,0.49,2.55
linked_list_front,TRUE,4,438,0.95,0.89,0.00,0.00,0.00,0.02,0.99
linked_list_insert_after,TRUE,4,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01
hash_table_swap,TRUE,6,1129,2.62,2.11,0.00,0.00,0.00,0.47,2.67
linked_list_insert_before,TRUE,4,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01
hash_table_init_bounded,TRUE,5,1894,2.47,2.17,0.00,0.00,0.00,0.19,2.51
linked_list_begin,TRUE,4,394,1.82,1.75,0.00,0.00,0.00,0.02,1.85
linked_list_pop_back,TRUE,4,653,0.94,0.77,0.01,0.00,0.00,0.06,0.98
string_bytes,TRUE,5,135,0.02,0.01,0.00,0.00,0.00,0.00,0.03
array_list_shrink_to_fit,TRUE,6,205,8.08,8.05,0.00,0.00,0.00,0.01,8.12
linked_list_back,TRUE,4,394,3.03,2.96,0.00,0.00,0.00,0.02,3.06
string_eq_byte_buf,TRUE,6,728,0.41,0.33,0.00,0.00,0.00,0.05,0.44
string_eq,TRUE,6,770,0.69,0.59,0.00,0.00,0.00,0.07,0.73
string_eq_byte_cursor,TRUE,5,707,0.37,0.29,0.00,0.00,0.00,0.05,0.40
string_eq_byte_buf_ignore_case,TRUE,6,2226,0.47,0.32,0.00,0.00,0.00,0.08,0.52
string_compare,TRUE,6,806,0.84,0.72,0.00,0.00,0.00,0.08,0.88
string_new_from_array,FALSE,6,451,0.07,0.04,0.00,0.00,0.00,0.01,0.08
linked_list_pop_front,TRUE,4,697,2.12,1.93,0.01,0.00,0.00,0.07,2.17
string_eq_c_str,TRUE,6,1129,0.53,0.34,0.00,0.00,0.00,0.15,0.57
string_new_from_c_str,TRUE,6,669,0.15,0.07,0.00,0.00,0.00,0.06,0.19
