job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
linked_list_remove,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_table_clear,TRUE,5,770,0.99,0.62,0.01,0.00,0.00,0.34,1.03
hash_table_clean_up,TRUE,5,751,1.14,0.82,0.01,0.00,0.00,0.30,1.19
linked_list_prev,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
byte_buf_write_from_whole_string,TRUE,6,1813,4.62,4.39,0.00,0.00,0.00,0.21,4.65
linked_list_next,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_iter_begin,TRUE,5,1200,2.14,1.62,0.01,0.01,0.00,0.49,2.20
linked_list_node_reset,TRUE,4,58,0.08,0.07,0.00,0.00,0.00,0.00,0.09
hash_iter_next,TRUE,5,838,2.27,1.95,0.01,0.00,0.00,0.30,2.32
linked_list_insert_after,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.04
hash_iter_begin_done,TRUE,5,1403,2.47,1.61,0.03,0.01,0.00,0.81,2.58
hash_table_swap,TRUE,6,1139,2.66,2.15,0.00,0.00,0.00,0.47,2.70
linked_list_insert_before,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_byte_cursor_ptr,TRUE,4,877,2.38,2.24,0.01,0.01,0.00,0.10,2.47
hash_table_init_unbounded,TRUE,5,1049,2.28,2.08,0.00,0.00,0.00,0.18,2.31
linked_list_begin,TRUE,4,591,1.94,1.84,0.00,0.00,0.00,0.08,1.97
linked_list_end,TRUE,4,602,1.86,1.77,0.00,0.00,0.00,0.08,1.91
linked_list_back,TRUE,4,610,2.23,2.14,0.00,0.00,0.00,0.07,2.27
string_bytes,TRUE,5,143,0.40,0.39,0.00,0.00,0.00,0.01,0.42
hash_table_find,TRUE,5,1353,3.95,3.23,0.01,0.01,0.00,0.68,4.03
linked_list_front,TRUE,4,656,3.36,3.26,0.00,0.00,0.00,0.08,3.40
linked_list_rbegin,TRUE,4,743,1.64,1.54,0.01,0.00,0.00,0.08,1.68
string_new_from_c_str,TRUE,6,585,0.38,0.31,0.00,0.00,0.00,0.05,0.41
linked_list_rend,TRUE,4,597,2.02,1.91,0.00,0.00,0.00,0.08,2.07
linked_list_pop_front,TRUE,4,888,3.76,3.55,0.01,0.00,0.00,0.17,3.80
linked_list_pop_back,TRUE,4,899,4.05,3.84,0.01,0.00,0.00,0.18,4.10
string_destroy,TRUE,5,139,0.11,0.08,0.00,0.00,0.01,0.12
linked_list_push_front,TRUE,4,956,3.41,3.19,0.01,0.00,0.00,0.18,3.46
linked_list_push_back,TRUE,4,763,3.72,3.59,0.01,0.00,0.00,0.10,3.77
hash_table_init_bounded,TRUE,5,1134,6.16,5.94,0.00,0.00,0.00,0.19,6.19
array_list_comparator_string,TRUE,6,1630,12.53,12.21,0.00,0.00,0.00,0.29,12.55
string_destroy_secure,TRUE,5,365,0.66,0.62,0.00,0.00,0.00,0.02,0.68
priority_queue_clean_up,TRUE,6,31,0.02,0.01,0.00,0.00,0.00,0.04
string_new_from_array,TRUE,6,630,3.07,3.03,0.00,0.00,0.00,0.02,3.09
priority_queue_init_static,TRUE,12,54,0.40,0.39,0.00,0.00,0.00,0.00,0.43
ring_buffer_clean_up,TRUE,5,119,0.28,0.25,0.00,0.00,0.00,0.01,0.29
priority_queue_size,TRUE,6,226,1.06,1.03,0.00,0.00,0.00,0.01,1.10
priority_queue_capacity,TRUE,6,224,1.06,1.04,0.00,0.00,0.00,0.01,1.11
ring_buffer_init,TRUE,5,141,0.30,0.28,0.00,0.00,0.00,0.01,0.32
priority_queue_init_dynamic,TRUE,5,81,0.85,0.84,0.00,0.00,0.00,0.00,0.87
priority_queue_top,TRUE,6,228,1.13,1.11,0.00,0.00,0.00,0.01,1.17
string_eq_byte_cursor,TRUE,5,893,4.41,4.31,0.00,0.00,0.00,0.08,4.44
string_eq_byte_buf,TRUE,6,913,4.76,4.65,0.00,0.00,0.00,0.09,4.79
string_eq_ignore_case,TRUE,6,3722,4.34,3.78,0.00,0.00,0.00,0.52,4.37
string_eq_c_str,TRUE,6,1365,4.81,4.54,0.00,0.00,0.00,0.24,4.83
string_eq_byte_buf_ignore_case,TRUE,6,2242,5.00,4.86,0.00,0.00,0.00,0.11,5.03
byte_buf_eq2,TRUE,6,756,2.32,2.21,0.00,0.00,0.00,0.08,2.36
string_eq,TRUE,6,1064,7.55,7.38,0.00,0.00,0.00,0.14,7.57
string_new_from_string,TRUE,6,884,5.69,5.61,0.00,0.00,0.00,0.07,5.71
hash_callback_c_str_eq,TRUE,6,1606,11.95,11.66,0.01,0.00,0.00,0.27,12.00
array_list_set_at,TRUE,7,401,18.02,17.93,0.00,0.00,0.00,0.07,18.05
string_eq_byte_cursor_ignore_case,TRUE,5,3293,8.37,8.13,0.00,0.00,0.00,0.20,8.40
string_compare,TRUE,6,1131,9.42,9.23,0.00,0.00,0.00,0.16,9.45
array_list_swap,TRUE,5,445,19.03,18.98,0.00,0.00,0.00,0.03,19.05
string_eq_c_str_ignore_case,TRUE,6,3792,9.05,8.23,0.00,0.00,0.00,0.78,9.09
hash_callback_string_eq,TRUE,6,1821,13.77,13.39,0.00,0.00,0.00,0.36,13.82
priority_queue_s_remove_node,TRUE,6,2250,3.35,2.83,0.02,0.01,0.00,0.47,3.42
priority_queue_s_sift_either,TRUE,6,1964,3.82,3.56,0.02,0.00,0.00,0.23,3.91
priority_queue_s_sift_down,TRUE,6,5261,4.53,2.96,0.08,0.01,0.00,1.50,4.73
priority_queue_pop,TRUE,7,217,3.88,3.82,0.02,0.00,0.00,0.03,3.96
hash_table_foreach,TRUE,5,4425,15.06,11.19,0.03,0.02,0.00,3.77,15.19
priority_queue_remove,TRUE,7,260,4.97,4.92,0.02,0.00,0.00,0.03,5.04
priority_queue_s_sift_up,TRUE,6,5298,5.79,4.29,0.07,0.01,0.00,1.43,5.96
hash_table_remove,TRUE,5,2614,15.45,13.50,0.01,0.01,0.00,1.90,15.52
linked_list_swap_contents,TRUE,4,3928,13.97,12.26,0.06,0.01,0.00,1.60,14.12
hash_table_put,TRUE,6,3405,23.30,20.67,0.02,0.02,0.00,2.56,23.39
hash_table_create,TRUE,6,3577,26.03,22.95,0.03,0.02,0.00,3.00,26.13
ring_buffer_acquire_up_to,TRUE,6,305,22.66,22.60,0.01,0.00,0.00,0.03,22.72
ring_buffer_release,TRUE,6,209,24.56,24.51,0.00,0.00,0.00,0.02,24.61
hash_table_eq,TRUE,6,8799,32.11,13.28,1.06,0.65,0.00,18.51,34.05
hash_iter_delete,TRUE,5,1463,38.36,37.74,0.01,0.00,0.00,0.59,38.41
ring_buffer_buf_belongs_to_pool,TRUE,6,234,37.87,37.81,0.00,0.00,0.00,0.03,37.92
hash_table_foreach_deep_precise,TRUE,5,9261,41.80,29.66,0.03,0.04,0.00,12.03,41.95
hash_table_foreach_deep_loose,TRUE,5,9202,45.45,32.98,0.03,0.04,0.00,12.36,45.59
priority_queue_push_ref,TRUE,10,1539,50.66,50.16,0.01,0.00,0.00,0.46,50.72
priority_queue_push,TRUE,10,1369,54.34,53.88,0.01,0.00,0.00,0.42,54.40
priority_queue_s_swap,TRUE,6,1126,61.51,61.34,0.01,0.00,0.00,0.13,61.56
ring_buffer_acquire,TRUE,6,277,109.89,109.81,0.01,0.00,0.00,0.05,109.95
