job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
array_list_front,TRUE,6,193,7.67,7.66,0.00,0.00,0.00,0.01,7.71
linked_list_init,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01
array_list_pop_back,TRUE,5,149,7.98,7.97,0.00,0.00,0.00,0.01,8.01
linked_list_remove,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.02
linked_list_end,TRUE,4,346,0.94,0.90,0.00,0.00,0.00,0.03,0.97
linked_list_prev,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01
linked_list_next,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01
linked_list_back,TRUE,4,354,1.47,1.42,0.00,0.00,0.00,0.03,1.51
linked_list_node_reset,TRUE,4,112,0.00,0.00,0.00,0.00,0.00,0.00,0.01
linked_list_begin,TRUE,4,353,1.58,1.54,0.00,0.00,0.00,0.03,1.62
linked_list_insert_after,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01
byte_buf_write_from_whole_string,TRUE,6,888,7.08,7.01,0.00,0.00,0.00,0.06,7.11
hash_table_clear,TRUE,5,936,3.75,3.37,0.01,0.00,0.00,0.36,3.80
linked_list_insert_before,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01
array_list_shrink_to_fit,TRUE,6,206,10.19,10.17,0.00,0.00,0.00,0.01,10.22
linked_list_front,TRUE,4,389,2.22,2.17,0.01,0.00,0.00,0.04,2.26
linked_list_rbegin,TRUE,4,372,0.25,0.21,0.01,0.00,0.00,0.02,0.28
hash_callback_string_eq,TRUE,6,1001,5.51,5.36,0.00,0.00,0.00,0.14,5.56
string_bytes,TRUE,5,123,0.06,0.06,0.00,0.00,0.00,0.00,0.08
linked_list_pop_front,TRUE,4,514,1.91,1.82,0.01,0.00,0.00,0.07,1.97
linked_list_pop_back,TRUE,4,497,2.16,2.09,0.01,0.00,0.00,0.06,2.22
linked_list_push_back,TRUE,4,394,1.51,1.45,0.01,0.00,0.00,0.04,1.55
linked_list_rend,TRUE,4,359,1.27,1.23,0.00,0.00,0.00,0.03,1.31
string_eq_byte_buf_ignore_case,TRUE,6,873,0.23,0.17,0.00,0.00,0.00,0.05,0.27
hash_table_clean_up,TRUE,5,917,5.96,5.59,0.01,0.00,0.00,0.35,6.02
string_new_from_array,FALSE,6,458,0.06,0.04,0.00,0.00,0.00,0.01,0.07
string_eq_byte_cursor_ignore_case,TRUE,5,1109,0.39,0.31,0.00,0.00,0.00,0.07,0.43
hash_iter_delete,TRUE,5,913,6.37,5.92,0.01,0.00,0.00,0.43,6.43
string_eq_byte_buf,TRUE,6,675,1.32,1.26,0.00,0.00,0.00,0.05,1.35
string_new_from_c_str,TRUE,6,651,0.18,0.11,0.00,0.00,0.00,0.06,0.21
array_list_swap,TRUE,5,1417,12.51,12.43,0.00,0.00,0.00,0.06,12.59
string_eq_byte_cursor,TRUE,5,656,1.20,1.13,0.00,0.00,0.00,0.05,1.22
string_destroy,TRUE,5,132,0.01,0.00,0.00,0.00,0.00,0.03
array_list_back,TRUE,6,201,12.95,12.94,0.00,0.00,0.00,0.01,12.98
string_destroy_secure,TRUE,5,367,0.07,0.05,0.00,0.00,0.00,0.01,0.08
string_new_from_string,FALSE,6,617,0.38,0.34,0.00,0.00,0.00,0.04,0.40
priority_queue_init_static,TRUE,12,54,0.05,0.04,0.00,0.00,0.00,0.00,0.07
priority_queue_clean_up,TRUE,6,31,0.01,0.00,0.00,0.00,0.00,0.03
string_eq_ignore_case,TRUE,6,1150,1.74,1.58,0.00,0.00,0.00,0.14,1.78
ring_buffer_clean_up,TRUE,5,26,0.01,0.00,0.00,0.00,0.00,0.01,0.03
priority_queue_init_dynamic,TRUE,5,81,0.05,0.05,0.00,0.00,0.00,0.00,0.09
priority_queue_capacity,TRUE,6,224,0.31,0.30,0.00,0.00,0.00,0.01,0.36
priority_queue_size,TRUE,6,226,0.38,0.36,0.00,0.00,0.00,0.01,0.42
priority_queue_top,TRUE,6,228,0.33,0.31,0.00,0.00,0.00,0.01,0.38
ring_buffer_init,TRUE,5,149,0.04,0.03,0.00,0.00,0.00,0.01,0.06
hash_iter_begin,TRUE,5,1187,8.76,8.26,0.01,0.00,0.00,0.48,8.82
linked_list_push_front,TRUE,4,493,4.56,4.48,0.01,0.00,0.00,0.06,4.62
string_eq_c_str_ignore_case,TRUE,6,1529,2.60,2.33,0.00,0.00,0.00,0.24,2.65
string_eq,TRUE,6,631,3.92,3.85,0.00,0.00,0.00,0.06,3.95
byte_buf_eq2,TRUE,6,756,0.82,0.74,0.01,0.00,0.00,0.07,0.86
string_compare,TRUE,6,696,5.02,4.93,0.00,0.00,0.00,0.07,5.05
hash_callback_c_str_eq,TRUE,6,1291,12.10,11.84,0.01,0.01,0.00,0.23,12.17
string_eq_c_str,TRUE,6,1109,7.35,7.16,0.00,0.00,0.00,0.18,7.40
priority_queue_s_sift_up,TRUE,6,1566,3.54,3.13,0.14,0.04,0.00,0.36,3.86
hash_table_foreach,TRUE,5,3788,14.32,12.33,0.03,0.02,0.00,1.88,14.47
priority_queue_s_sift_either,TRUE,6,837,4.44,4.34,0.02,0.01,0.00,0.07,4.56
hash_iter_next,TRUE,5,788,15.96,15.66,0.01,0.00,0.00,0.28,16.02
array_list_copy,TRUE,7,218,22.54,22.52,0.00,0.00,0.00,0.01,22.59
priority_queue_s_sift_down,TRUE,6,1478,6.07,5.69,0.14,0.03,0.00,0.31,6.39
priority_queue_s_remove_node,TRUE,7,1611,7.01,6.81,0.02,0.01,0.00,0.15,7.13
hash_table_put,TRUE,6,2202,18.11,16.47,0.02,0.02,0.00,1.58,18.22
hash_table_init_bounded,TRUE,5,1511,19.46,19.23,0.00,0.00,0.00,0.21,19.50
ring_buffer_release,TRUE,6,209,13.26,13.24,0.00,0.00,0.00,0.01,13.31
hash_iter_begin_done,TRUE,5,1390,23.68,22.86,0.04,0.02,0.00,0.79,23.80
array_list_pop_front_n,TRUE,5,716,29.94,29.89,0.00,0.00,0.00,0.03,29.95
linked_list_swap_contents,TRUE,4,1426,20.24,19.78,0.06,0.01,0.00,0.40,20.40
hash_table_create,TRUE,6,2219,30.94,28.92,0.03,0.02,0.00,1.94,31.06
hash_table_remove,TRUE,5,1496,30.11,29.12,0.01,0.01,0.00,0.95,30.20
array_list_erase,TRUE,5,243,38.62,38.60,0.00,0.00,0.00,0.01,38.65
priority_queue_pop,TRUE,7,357,23.13,23.10,0.01,0.00,0.00,0.02,23.21
ring_buffer_buf_belongs_to_pool,TRUE,6,287,26.65,26.61,0.00,0.00,0.00,0.02,26.69
ring_buffer_acquire,TRUE,6,402,27.16,27.11,0.01,0.00,0.00,0.03,27.22
ring_buffer_acquire_up_to,TRUE,6,436,30.39,30.35,0.00,0.00,0.00,0.03,30.43
hash_table_eq,TRUE,6,7504,51.57,35.69,1.14,0.68,0.00,15.57,53.66
hash_table_foreach_deep_precise,TRUE,5,2260,54.27,51.71,0.03,0.04,0.00,2.47,54.45
priority_queue_remove,TRUE,7,401,55.95,55.89,0.02,0.00,0.00,0.04,56.05
array_list_set_at,TRUE,7,632,80.94,80.90,0.00,0.00,0.00,0.03,80.96
hash_table_foreach_deep_loose,TRUE,5,2224,91.72,89.15,0.03,0.04,0.00,2.49,91.92
priority_queue_push,TRUE,10,1855,99.37,98.72,0.01,0.00,0.00,0.23,99.46
priority_queue_push_ref,TRUE,10,2232,109.38,101.08,0.01,0.00,0.00,0.36,109.49
priority_queue_s_swap,TRUE,6,1866,179.02,178.85,0.01,0.00,0.00,0.13,179.17
