job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
string_eq_c_str,TRUE,6,1678,9.13,8.74,0.00,0.00,0.00,0.36,9.17
string_destroy,TRUE,5,395,0.80,0.78,0.00,0.00,0.01,0.82
string_destroy_secure,TRUE,5,365,0.65,0.62,0.00,0.00,0.00,0.01,0.66
priority_queue_size,TRUE,6,206,1.07,1.05,0.00,0.00,0.00,0.01,1.11
priority_queue_init_static,TRUE,12,54,0.43,0.41,0.00,0.00,0.00,0.00,0.45
array_list_swap,TRUE,5,467,35.84,35.78,0.00,0.00,0.00,0.04,35.87
priority_queue_capacity,TRUE,6,204,1.07,1.05,0.00,0.00,0.00,0.01,1.11
string_new_from_string,TRUE,6,890,4.01,3.92,0.00,0.00,0.00,0.08,4.03
priority_queue_top,TRUE,6,208,1.20,1.18,0.00,0.00,0.00,0.01,1.24
priority_queue_clean_up,TRUE,6,31,0.03,0.01,0.00,0.00,0.00,0.05
priority_queue_init_dynamic,TRUE,5,81,0.96,0.94,0.00,0.00,0.00,0.00,0.98
ring_buffer_clean_up,TRUE,5,354,0.71,0.66,0.00,0.00,0.00,0.03,0.73
hash_callback_c_str_eq,TRUE,6,1348,32.11,31.80,0.01,0.00,0.00,0.29,32.16
ring_buffer_init,TRUE,5,476,0.84,0.79,0.00,0.00,0.00,0.03,0.86
byte_buf_eq2,TRUE,6,543,3.30,3.19,0.00,0.00,0.00,0.08,3.33
priority_queue_s_sift_either,TRUE,6,2014,4.45,4.13,0.02,0.01,0.00,0.27,4.54
priority_queue_s_remove_node,TRUE,7,2287,6.20,5.67,0.02,0.01,0.00,0.48,6.28
priority_queue_s_sift_up,TRUE,6,5540,7.03,4.15,0.13,0.04,0.00,2.77,7.33
priority_queue_remove,TRUE,7,409,7.06,6.86,0.02,0.00,0.00,0.17,7.14
priority_queue_pop,TRUE,7,341,5.81,5.61,0.02,0.00,0.00,0.16,5.88
priority_queue_s_sift_down,TRUE,6,5450,9.77,6.79,0.15,0.03,0.00,2.87,10.10
linked_list_rbegin,TRUE,4,7003,51.98,51.10,0.00,0.00,0.00,0.83,52.03
string_eq_ignore_case,TRUE,6,19692,54.28,50.42,0.00,0.00,0.00,3.76,54.35
hash_table_init_unbounded,TRUE,5,8763,77.14,76.29,0.00,0.00,0.00,0.77,77.19
string_eq_c_str_ignore_case,TRUE,6,18555,60.69,55.83,0.00,0.00,0.00,4.77,60.77
ring_buffer_release,TRUE,6,253,38.00,37.92,0.00,0.00,0.00,0.05,38.05
ring_buffer_acquire_up_to,TRUE,6,644,44.63,44.47,0.01,0.00,0.00,0.11,44.70
linked_list_begin,TRUE,4,7803,106.64,105.73,0.00,0.00,0.00,0.85,106.68
ring_buffer_buf_belongs_to_pool,TRUE,6,339,63.71,63.57,0.00,0.00,0.00,0.10,63.75
priority_queue_push,TRUE,10,1393,98.41,97.94,0.01,0.00,0.00,0.42,98.47
priority_queue_push_ref,TRUE,10,1563,108.03,107.54,0.01,0.00,0.00,0.44,108.10
priority_queue_s_swap,TRUE,6,1150,164.05,163.88,0.01,0.00,0.00,0.13,164.12
hash_table_init_bounded,TRUE,5,9104,208.94,208.00,0.00,0.00,0.00,0.85,208.99
ring_buffer_acquire,TRUE,6,552,171.05,170.86,0.01,0.00,0.00,0.15,171.11
hash_table_remove,TRUE,5,34379,313.76,288.24,0.01,0.01,0.00,22.84,313.92
linked_list_pop_front,TRUE,4,12251,442.63,439.86,0.01,0.00,0.00,2.69,442.69
hash_table_put,TRUE,6,39191,511.19,488.00,0.02,0.02,0.00,22.92,511.35
hash_table_eq,TRUE,6,64588,562.46,341.65,1.09,0.67,0.00,220.20,564.54
